street_name,year,month,legal_p_at_12,legal_p_at_17,legal_p_at_22,parked_cars_at_12,parked_cars_at_17,parked_cars_at_22,occupancy_at_12_pct,occupancy_at_17_pct,occupancy_at_22_pct,wkb_geometry
Vardegade,2017,9,109,109,109,66,84,100,61.0,77.0,92.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2017,9,109,109,109,66,84,100,61.0,77.0,92.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2018,3,109,109,109,57,80,82,52.0,73.0,75.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2018,3,109,109,109,57,80,82,52.0,73.0,75.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2018,9,104,104,104,57,74,76,55.0,71.0,73.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2018,9,104,104,104,57,74,76,55.0,71.0,73.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2019,3,103,103,103,51,73,78,50.0,71.0,76.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2019,3,103,103,103,51,73,78,50.0,71.0,76.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2019,9,102,102,102,75,79,80,74.0,77.0,78.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2019,9,102,102,102,75,79,80,74.0,77.0,78.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2020,9,102,102,102,87,95,102,85.0,93.0,100.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2020,9,102,102,102,87,95,102,85.0,93.0,100.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2021,3,102,102,102,75,85,96,74.0,83.0,94.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2021,3,102,102,102,75,85,96,74.0,83.0,94.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2021,9,102,102,102,76,94,108,75.0,92.0,106.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2021,9,102,102,102,76,94,108,75.0,92.0,106.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2022,3,102,102,102,85,93,104,83.0,91.0,102.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2022,3,102,102,102,85,93,104,83.0,91.0,102.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2022,9,92,92,92,78,94,106,85.0,102.0,115.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2022,9,92,92,92,78,94,106,85.0,102.0,115.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2023,3,92,92,92,81,90,104,88.0,98.0,113.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2023,3,92,92,92,81,90,104,88.0,98.0,113.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2023,10,92,92,92,81,97,113,88.0,105.0,123.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2023,10,92,92,92,81,97,113,88.0,105.0,123.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2024,3,92,92,92,80,77,90,87.0,84.0,98.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2024,3,92,92,92,80,77,90,87.0,84.0,98.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vardegade,2024,10,92,92,92,76,100,100,83.0,109.0,109.0,"MULTILINESTRING ((12.587118419395962 55.70696144799436, 12.586652808792781 55.70790054007003, 12.586651923203494 55.70790232634428, 12.586609881027158 55.707987025666476, 12.586609538085643 55.70798771481063, 12.586605965850536 55.707994904755935))"
Vardegade,2024,10,92,92,92,76,100,100,83.0,109.0,109.0,"MULTILINESTRING ((12.586605965850536 55.707994904755935, 12.586558319457257 55.70809080383651, 12.586555175979557 55.70809712398274, 12.586313748317144 55.7085838176545, 12.586312934060773 55.70858545885844, 12.586250972635375 55.708710784836754, 12.586036736513886 55.709146295726406, 12.586033253974243 55.709153376817575, 12.586032568570593 55.709154785525406))"
Vatnavej,2021,3,40,40,40,14,18,22,35.0,45.0,55.0,"MULTILINESTRING ((12.604059158623606 55.65360917133995, 12.6039041918361 55.65310152101429, 12.603978233062959 55.652839158017215, 12.604040443818882 55.65262933111635, 12.604064169053895 55.65242209145205, 12.60406442859571 55.652261255555985, 12.604050793941086 55.6520210750423))"
Vatnavej,2021,9,39,39,39,12,19,24,31.0,49.0,62.0,"MULTILINESTRING ((12.604059158623606 55.65360917133995, 12.6039041918361 55.65310152101429, 12.603978233062959 55.652839158017215, 12.604040443818882 55.65262933111635, 12.604064169053895 55.65242209145205, 12.60406442859571 55.652261255555985, 12.604050793941086 55.6520210750423))"
Vatnavej,2022,3,39,39,39,12,12,15,31.0,31.0,38.0,"MULTILINESTRING ((12.604059158623606 55.65360917133995, 12.6039041918361 55.65310152101429, 12.603978233062959 55.652839158017215, 12.604040443818882 55.65262933111635, 12.604064169053895 55.65242209145205, 12.60406442859571 55.652261255555985, 12.604050793941086 55.6520210750423))"
Vatnavej,2022,9,39,39,39,5,9,13,13.0,23.0,33.0,"MULTILINESTRING ((12.604059158623606 55.65360917133995, 12.6039041918361 55.65310152101429, 12.603978233062959 55.652839158017215, 12.604040443818882 55.65262933111635, 12.604064169053895 55.65242209145205, 12.60406442859571 55.652261255555985, 12.604050793941086 55.6520210750423))"
Vatnavej,2023,10,39,39,39,25,14,21,64.0,36.0,54.0,"MULTILINESTRING ((12.604059158623606 55.65360917133995, 12.6039041918361 55.65310152101429, 12.603978233062959 55.652839158017215, 12.604040443818882 55.65262933111635, 12.604064169053895 55.65242209145205, 12.60406442859571 55.652261255555985, 12.604050793941086 55.6520210750423))"
Vatnavej,2024,3,100,49,100,42,35,58,42.0,71.0,58.0,"MULTILINESTRING ((12.604163098002605 55.651798760078435, 12.604576012446412 55.65077506885187))"
Vatnavej,2024,10,100,49,100,22,29,46,22.0,59.0,46.0,"MULTILINESTRING ((12.604163098002605 55.651798760078435, 12.604576012446412 55.65077506885187))"
Ved Amagerbanen,2017,3,108,108,108,25,22,23,23.0,20.0,21.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2017,9,108,108,108,19,15,18,18.0,14.0,17.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2019,3,108,108,108,69,52,48,64.0,48.0,44.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2019,9,92,92,92,76,63,59,83.0,68.0,64.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2020,9,103,103,103,88,45,37,85.0,44.0,36.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2021,3,103,103,103,38,35,42,37.0,34.0,41.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2021,9,103,103,103,36,40,45,35.0,39.0,44.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2022,3,103,103,103,37,35,40,36.0,34.0,39.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2022,9,103,103,103,37,35,42,36.0,34.0,41.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2023,3,103,103,103,37,36,41,36.0,35.0,40.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
Ved Amagerbanen,2023,10,103,103,103,43,42,47,42.0,41.0,46.0,"MULTILINESTRING ((12.62015976842352 55.66904281746678, 12.62031678816734 55.668965421804415, 12.620423519830311 55.66893128342415, 12.620533929562686 55.66890554263817, 12.620628959699808 55.66889024754563, 12.620727279238798 55.668876581460445, 12.62095624863912 55.66885544047625, 12.621171848461058 55.66882438082942, 12.621457034794213 55.66878019049062, 12.621786262540969 55.66871468403368, 12.621789406670104 55.668714060171105, 12.622002943282366 55.66866123593231, 12.622216479305653 55.66860841132918, 12.622495466047093 55.66852750613277, 12.622702171106711 55.668454344085404, 12.622939470291001 55.668365208076104, 12.623220641043963 55.668238008088345, 12.623450004486491 55.66811626140838, 12.623679366500857 55.667994514317016, 12.623798502188803 55.66793259270643, 12.62380108026431 55.66793125129372, 12.62391809537465 55.66785320199558, 12.624249834336295 55.66760272046357, 12.624282624491377 55.667569375876, 12.624315414591468 55.66753603128026, 12.62443759313297 55.66741843625054, 12.62453350203594 55.66730810868319, 12.624629410402102 55.667197781040365, 12.625006704590506 55.66675995606676, 12.62522457195857 55.66651765730842, 12.625484986042975 55.666228036277, 12.625779556490059 55.66589902748152, 12.626117490271323 55.66552467461257, 12.62612154098778 55.66552019676066, 12.626423130401404 55.66517290901462, 12.626511734153445 55.665070878275785, 12.626607521219071 55.66496318861815, 12.627079111553996 55.66443617355245))"
