FID,vejkode,vejnavn,antal_pladser,restriktion,vejstatus,vejside,bydel,p_ordning,p_type,p_status,rettelsedato,oprettelsesdato,x,id,taelle_id,startdato_midlertidigt_nedlagt,slutdato_midlertidigt_nedlagt,restriktionstype,restriktionstekst,taelle_note,delebilsklub,aendring_p_ordning,uuid,ogc_fid,wkb_geometry
p_pladser.70,0024,Adelgade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Handicap parkering,Afmærket parkering,,2021-08-09T12:16:15.212,2016-05-19T14:16:35,"Ved husnr 37  (Dr.Tværgade) ""BZ 24 621""",12690,,,,,,,,,6341e640-47ba-4c4f-8239-27de082bb8fa,70,"MULTILINESTRING ((12.583592143343727 55.68398934280567, 12.583550599240676 55.68394069491818))"
p_pladser.71,0024,Adelgade,1,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13650,131,,,,,,,,2888202b-b2f2-406d-a8d1-ae257f5c10e3,71,"MULTILINESTRING ((12.584650983028375 55.685023930065434, 12.584605730425311 55.684971237873945))"
p_pladser.72,0024,Adelgade,8,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13571,130,,,,,,,,80da393d-924b-4748-a9cb-02d9fa5dec34,72,"MULTILINESTRING ((12.586176974028316 55.686816500926525, 12.585849488751734 55.6864315721351))"
p_pladser.73,0024,Adelgade,3,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13570,130,,,,,,,,9e137cd2-c599-493a-bb27-5c2295dc5a12,73,"MULTILINESTRING ((12.586043196729731 55.68685401986759, 12.585939943250589 55.68673295194315))"
p_pladser.74,0024,Adelgade,2,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13651,131,,,,,,,,4110248b-0f06-4db6-b510-0ba891c19bd7,74,"MULTILINESTRING ((12.584888983993896 55.68530418682477, 12.584888519470686 55.68530363999913, 12.584798113093509 55.685197486577586))"
p_pladser.75,0024,Adelgade,1,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13652,131,,,,,,,,e1bb99c3-c10b-4511-b6fb-90e09161b9e6,75,"MULTILINESTRING ((12.585011199403521 55.68544805531667, 12.584953475382422 55.685378568067215))"
p_pladser.76,0024,Adelgade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,36315,131,,,,,,,,041c2a98-1161-45c6-8418-7213aa06e5ec,76,"MULTILINESTRING ((12.583489060735472 55.683868683924125, 12.58348286102101 55.68386145078929, 12.58344943757113 55.68382106950111))"
p_pladser.77,0024,Adelgade,3,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,36316,131,,,,,,,,36afa6d6-c0eb-405f-8074-07ae19a55c99,77,"MULTILINESTRING ((12.583406502576127 55.683772347286435, 12.583296465393778 55.683643789595834))"
p_pladser.78,0024,Adelgade,3,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,36317,131,,,,,,,,6b328653-ed6b-4153-bc29-798cc7869870,78,"MULTILINESTRING ((12.583253177243257 55.68359309495714, 12.583148058964628 55.68347004046659))"
p_pladser.79,0024,Adelgade,5,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,36318,131,,,,,,,,2565c7b5-d625-4a71-bf2f-e5323bb64851,79,"MULTILINESTRING ((12.582689276553594 55.68293225707749, 12.582485282846076 55.682693107343944))"
p_pladser.80,0024,Adelgade,3,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13569,130,,,,,,,,0f2444f4-a280-43cb-9351-7521dcfbd639,80,"MULTILINESTRING ((12.585798232764299 55.686567001160604, 12.585693899454386 55.686446125631406))"
p_pladser.81,0024,Adelgade,3,ja,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,48270,130,,,Parkeringsforbud,7-18 (7-13),,,,6093f718-764b-4a99-b37a-ef526d4a5ff8,81,"MULTILINESTRING ((12.585288175700613 55.685979609010026, 12.585264148963914 55.68592032798689, 12.585239613680024 55.68588337684792, 12.585178311259439 55.68581046503688))"
p_pladser.82,0024,Adelgade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,48303,131,,,,,,,,ec3a281f-a337-40c1-a0d8-df2b2838cb08,82,"MULTILINESTRING ((12.582482931698983 55.682690350983464, 12.58241194546059 55.68260785244591))"
p_pladser.83,0024,Adelgade,1,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Afmærket parkering,,2021-08-09T12:17:20.442,2003-03-27T00:00:00,"Ved husnr. 56 ""CK 45 097""",47775,130,,,,,,,,dfa580b6-6ee2-4be6-b303-79d43bece4f1,83,"MULTILINESTRING ((12.585524757836636 55.686050249641134, 12.585485950699011 55.68600499305921))"
p_pladser.84,0024,Adelgade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13572,130,,,,,,,,a29ae89b-a6d7-40ca-9f57-63cdf9cd8ae4,84,"MULTILINESTRING ((12.586309924449882 55.68717281124986, 12.586234507326514 55.68708439078917))"
p_pladser.85,0024,Adelgade,5,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13388,131,,,,,,,,6840107b-6490-4f17-8869-7a7d0f3b4aa2,85,"MULTILINESTRING ((12.582848340397101 55.68292157847868, 12.582656986154158 55.68269871622848))"
p_pladser.86,0024,Adelgade,3,nej,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Afmærket parkering,,2021-08-09T12:16:15.212,2006-11-02T00:00:00,,28553,131,,,,,,,,138348f3-0073-405f-91ae-74fefed05b8f,86,"MULTILINESTRING ((12.582461105269227 55.682471672988996, 12.582563206479714 55.68258969955565, 12.582566232201792 55.682593133760605))"
p_pladser.87,0024,Adelgade,5,nej,Offentlig vej,Ulige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,13639,131,,,,,,,,213b1f68-8725-4419-9dfc-b49412a9e600,87,"MULTILINESTRING ((12.58450331608958 55.68505945612077, 12.584465770301922 55.68501477434257, 12.58431452123461 55.684837757932534))"
p_pladser.88,0024,Adelgade,2,ja,Offentlig vej,Lige husnr.,Indre By,Grøn betalingszone,Uafmærket parkering,,2021-08-09T12:16:15.212,2003-03-27T00:00:00,,48269,130,,,Parkeringsforbud,7-18 (7-13),,,,e2c02781-1ec5-47cc-be8b-f60df0ba2f1b,88,"MULTILINESTRING ((12.585485950699011 55.68600499305921, 12.58540730394716 55.68591327564666))"
p_pladser.89,0024,Adelgade,2,nej,Offentlig vej,Ulige husnr.,Indre By,Besøgsplads,Afmærket parkering,,2021-08-09T12:16:15.212,2006-06-08T00:00:00,"Udfor husnr. 48 Dr. Tværgade"" YD 20976"" ",34209,,,,,,,,,9e18bb53-76f4-4fad-8471-5c85741cd14c,89,"MULTILINESTRING ((12.584313838936469 55.684836943511705, 12.584232055389148 55.68474055925021))"
p_pladser.90,0024,Adelgade,1,nej,Offentlig vej,Ulige husnr.,Indre By,Handicap parkering,Uafmærket parkering,oprettet,2021-11-23T11:37:45.129,2003-03-27T00:00:00,"Ud for nr. 59 ""DA 12 968""",46281,,,,,,,,,2d3a466e-e504-4328-ada2-84e037be384a,90,"MULTILINESTRING ((12.585324119581616 55.68602116839454, 12.585320388360762 55.68601679942078, 12.585290506430766 55.68598168271977))"
p_pladser.91,0028,Admiralgade,1,ja,Offentlig vej,Ulige husnr.,Indre By,Rød betalingszone,Afmærket parkering,,2025-03-09T08:25:02.108,2003-03-05T00:00:00,,13184,75,,,"Erhvervspladser, nye",7-17 Reserveret til erhverskøretøjer på gule nummerplader,,,,48f7e8b6-fe37-42bf-963a-3960bd57f02e,91,"MULTILINESTRING ((12.58278666605671 55.67709958688538, 12.582803574896053 55.677081150823014, 12.58284262855658 55.67703864530021))"
p_pladser.92,0028,Admiralgade,1,nej,Offentlig vej,Lige husnr.,Indre By,Besøgsplads,Afmærket parkering,,2021-01-15T20:13:37.469,2006-10-16T00:00:00,"Besøgspladser udfor husnr. 29 ""CW 92 129""",41700,,,,,,,,,cae79e58-1d7c-4677-b982-c232e9daad2e,92,"MULTILINESTRING ((12.58262716582126 55.67727136321156, 12.582668391293705 55.67722688168022))"
p_pladser.93,0028,Admiralgade,1,nej,Offentlig vej,Lige husnr.,Indre By,Besøgsplads,Afmærket parkering,,2021-01-15T20:13:37.539,2006-10-16T00:00:00,Besøgspladser udfor husnr. 29,41699,,,,,,,,,2fd3ef95-ec7e-4d45-9432-94489972f92e,93,"MULTILINESTRING ((12.582668391293705 55.67722688168022, 12.582707895659324 55.67718425708647))"
p_pladser.94,0032,Adriansvej,1,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24818,,,,,,,,,a97aa8c5-c38f-40e7-8ba6-fe8821923e3b,94,"MULTILINESTRING ((12.62080274003765 55.643621232510895, 12.620933367211457 55.643647521576256))"
p_pladser.95,0032,Adriansvej,4,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24813,,,,,,,,,935b4076-9d56-4f1e-a582-181309ab10ec,95,"MULTILINESTRING ((12.618182740914103 55.643085388261255, 12.618535024289494 55.643157426517774))"
p_pladser.96,0032,Adriansvej,5,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24812,,,,,,,,,158b23c2-5240-47d1-aca1-b3220dcb46fa,96,"MULTILINESTRING ((12.616350014578204 55.64271162348792, 12.616549260478665 55.64275256821543, 12.616805891426486 55.64280473136269))"
p_pladser.97,0032,Adriansvej,1,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24811,,,,,,,,,dbb443ca-508a-4449-ae7f-ef7781af307e,97,"MULTILINESTRING ((12.616911315878335 55.642826257532555, 12.617004163008207 55.642845158519926))"
p_pladser.98,0032,Adriansvej,1,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24817,,,,,,,,,2ed3ec26-cd44-4a96-a7d1-ee87f64fc106,98,"MULTILINESTRING ((12.6210029014993 55.643661892533736, 12.621080341685339 55.643677422258044))"
p_pladser.99,0032,Adriansvej,3,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24810,,,,,,,,,2bab79f1-06f2-46c4-ace1-30577264604b,99,"MULTILINESTRING ((12.617090011014621 55.64286262296447, 12.617215521342567 55.64288822732401, 12.617324209792582 55.64290996722111))"
p_pladser.100,0032,Adriansvej,3,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24814,,,,,,,,,5e85fb9a-0a6c-4bc5-a3c3-09cc27598494,100,"MULTILINESTRING ((12.617704472123037 55.64298749318596, 12.617968571796059 55.643041590250725))"
p_pladser.101,0032,Adriansvej,3,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24815,,,,,,,,,9d8d5911-c507-41e7-a5c1-c9e9c277a35f,101,"MULTILINESTRING ((12.619788831501898 55.64341451689164, 12.61949812617226 55.64335491359385))"
p_pladser.102,0032,Adriansvej,4,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24820,,,,,,,,,b66f4830-8366-4d1f-a31c-d3d07e8f8c00,102,"MULTILINESTRING ((12.620168152340574 55.643491531048255, 12.620520903617873 55.643563555118526))"
p_pladser.103,0032,Adriansvej,1,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24819,,,,,,,,,d22baa39-6bf7-4a38-976a-c268082db957,103,"MULTILINESTRING ((12.620602564035616 55.64358031163967, 12.620717810037377 55.64360375376306))"
p_pladser.104,0032,Adriansvej,4,nej,Privat fællesvej,Ulige husnr.,Amager Øst,,Uafmærket parkering,,2012-02-14T12:02:53,2005-01-17T00:00:00,,24816,,,,,,,,,3c050ef9-5705-4724-90a6-4046fc85abd9,104,"MULTILINESTRING ((12.619275542929886 55.64330918585855, 12.619109906236886 55.64327545272133, 12.618910832363966 55.64323421532694))"
p_pladser.105,0036,Agerbo,2,ja,Privat fællesvej,Ulige husnr.,Amager Vest,3 timers restriktion,Uafmærket parkering,,2021-05-07T11:16:06.031,2004-12-16T00:00:00,,25839,1502,,,Tidsbegrænsning,8-19,,,,9316cc1a-36a9-4c2f-89bc-90725ab563a6,105,"MULTILINESTRING ((12.590315839627987 55.644001850135716, 12.590303989726 55.64389146635274))"
p_pladser.106,0036,Agerbo,6,ja,Privat fællesvej,Ulige husnr.,Amager Vest,3 timers restriktion,Uafmærket parkering,,2021-05-07T11:16:06.031,2004-12-16T00:00:00,,25838,1502,,,Tidsbegrænsning,8-19,,,,e6c11386-aca1-4434-ade8-63d81b30ad5b,106,"MULTILINESTRING ((12.590355401702784 55.644392425290995, 12.590330142241772 55.64414599515625, 12.590324128071918 55.644085857599045))"
p_pladser.107,0036,Agerbo,2,ja,Privat fællesvej,Ulige husnr.,Amager Vest,3 timers restriktion,Uafmærket parkering,,2021-05-07T11:16:06.031,2004-12-16T00:00:00,,25837,1502,,,Tidsbegrænsning,8-19,,,,e8ea47bb-c6b1-48c9-a53e-bdba84de25f0,107,"MULTILINESTRING ((12.59037232543858 55.644568431941906, 12.59036973178779 55.64453798682182, 12.590359643054525 55.64443661119357))"
p_pladser.108,0036,Agerbo,6,ja,Privat fællesvej,Ulige husnr.,Amager Vest,3 timers restriktion,Uafmærket parkering,,2021-05-07T11:16:06.031,2004-12-16T00:00:00,,25840,1502,,,Tidsbegrænsning,8-19,,,,a34cf6c1-8fce-4505-98ec-ed7848021862,108,"MULTILINESTRING ((12.590295531949208 55.64381120892006, 12.590266018222927 55.64352034718139))"
p_pladser.109,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:42,2006-03-15T00:00:00,,35518,,,,,,,,,98638d79-9ee2-40df-ad73-401cebc63721,109,"MULTILINESTRING ((12.594550108827375 55.64095043031323, 12.594431393423756 55.64094834892803))"
p_pladser.110,0040,Agerlandsvej,4,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:42,2006-03-15T00:00:00,,35516,,,,,,,,,b1bec7ce-af80-40b8-9eee-16d0c5039bc5,110,"MULTILINESTRING ((12.598699675535688 55.64102851411003, 12.59830803086101 55.641021604156194))"
p_pladser.111,0040,Agerlandsvej,2,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:42,2006-03-15T00:00:00,,35514,,,,,,,,,fafb2470-a12b-4133-9a91-6b2daf1f617c,111,"MULTILINESTRING ((12.597861610572632 55.641013585144144, 12.597690513149264 55.64101069059417))"
p_pladser.112,0040,Agerlandsvej,7,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:42,2006-03-15T00:00:00,,35513,,,,,,,,,b2688f9e-790c-4c5d-b69c-f7f3de7af6dd,112,"MULTILINESTRING ((12.597509236779025 55.64100716963342, 12.596891331518584 55.64099604018877))"
p_pladser.113,0040,Agerlandsvej,2,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:42,2006-03-15T00:00:00,,35515,,,,,,,,,b1fd29c8-043c-4ff7-99a8-444a583fd1d8,113,"MULTILINESTRING ((12.598205360875783 55.641019617649526, 12.597978885987775 55.641015479425114))"
p_pladser.114,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:42,2006-03-15T00:00:00,,35517,,,,,,,,,905055c4-972d-410d-bc54-f21dbde34560,114,"MULTILINESTRING ((12.594353925253264 55.64094700105639, 12.594269502971306 55.64094552695934))"
p_pladser.115,0040,Agerlandsvej,2,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35622,,,,,,,,,d0f879c2-94ba-4616-ab19-b680a4188303,115,"MULTILINESTRING ((12.59299054806729 55.640920690069606, 12.59276985008912 55.6409167393468))"
p_pladser.116,0040,Agerlandsvej,3,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35625,,,,,,,,,91e76880-2131-421e-a0ed-08c5256aed94,116,"MULTILINESTRING ((12.59207321264135 55.640903583517634, 12.591815335035179 55.64089858512835))"
p_pladser.117,0040,Agerlandsvej,2,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35624,,,,,,,,,f91d8a84-7c3f-4ad3-aa49-b0b7b6980ffb,117,"MULTILINESTRING ((12.592380723814713 55.64090910605481, 12.592214571420971 55.640906297463026))"
p_pladser.118,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35623,,,,,,,,,99008505-9ccb-48c6-b402-f9e07d4c2881,118,"MULTILINESTRING ((12.592598187757588 55.64091361060514, 12.592455904871626 55.640910898308945))"
p_pladser.119,0040,Agerlandsvej,2,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35621,,,,,,,,,7e1b46ce-44a7-4743-81d4-36215cc6c7b4,119,"MULTILINESTRING ((12.593233601265501 55.640925040513594, 12.59308169480963 55.64092232157477))"
p_pladser.120,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35620,,,,,,,,,4bd03935-3561-4109-91a6-af20b7389edb,120,"MULTILINESTRING ((12.593436488342359 55.64092893208015, 12.59331994445473 55.64092665632444))"
p_pladser.121,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35616,,,,,,,,,9da2de0c-e2e2-497b-9946-114f97523c23,121,"MULTILINESTRING ((12.59569073335242 55.640973409808716, 12.595610953925105 55.64097186450001))"
p_pladser.122,0040,Agerlandsvej,3,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35619,,,,,,,,,f9a75d23-9db2-49d8-8dfd-43086dd354c8,122,"MULTILINESTRING ((12.59387933631878 55.64093757857238, 12.593609422636074 55.64093230876824))"
p_pladser.123,0040,Agerlandsvej,3,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35618,,,,,,,,,71d5a7e8-ed1c-44f6-a030-f077e3c10ab9,123,"MULTILINESTRING ((12.596322135709679 55.64098446379067, 12.596066868774987 55.640979967217476))"
p_pladser.124,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35617,,,,,,,,,9183ab56-6ac6-4962-bb33-00f26898aaf3,124,"MULTILINESTRING ((12.59597392041362 55.64097832978313, 12.595833783768093 55.64097586091802))"
p_pladser.125,0040,Agerlandsvej,1,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35613,,,,,,,,,0d8d0265-717a-475d-8c70-1bb842854a6f,125,"MULTILINESTRING ((12.594767604949093 55.64095444957689, 12.594684654131786 55.64095290450091))"
p_pladser.126,0040,Agerlandsvej,4,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35614,,,,,,,,,41ac81b7-0545-4950-90cb-874321f28639,126,"MULTILINESTRING ((12.595225258278923 55.64096401501044, 12.594862753185735 55.640956577856706))"
p_pladser.127,0040,Agerlandsvej,2,nej,Privat fællesvej,Lige husnr.,Amager Vest,,Uafmærket parkering,,2012-02-14T12:05:44,2006-03-15T00:00:00,,35615,,,,,,,,,c4f87b8a-e3b1-41e0-bfc9-0a9445054ce6,127,"MULTILINESTRING ((12.595530452093765 55.640970275533, 12.595359515236785 55.64096676915327))"
p_pladser.128,0044,Aggersborggade,4,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2024-10-11T13:38:00.242,2003-11-24T00:00:00,,50964,448,,,,,,,,9d808b81-1772-4a6f-81bc-c87dc9187453,128,"MULTILINESTRING ((12.58690928705898 55.69925720373773, 12.586987360843354 55.69915185713139, 12.587033811256775 55.69908878114962))"
p_pladser.129,0044,Aggersborggade,4,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Afmærket parkering,,2024-10-17T14:45:11.042,2003-11-24T00:00:00,,52936,448,,,,,,,El-delebil-plads uden ladestandere,2739427b-e2f9-4d60-bb55-d7d5f606fda5,129,"MULTILINESTRING ((12.587033811256775 55.69908878114962, 12.58714741429248 55.69893266567743, 12.587166184082607 55.69890590541765))"
p_pladser.130,0044,Aggersborggade,4,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2021-08-25T09:58:26.195,2003-11-24T00:00:00,,48964,448,,,,,,,,4bbf417b-9c44-4127-872d-65e5ff8b9d5a,130,"MULTILINESTRING ((12.587240472023895 55.69897812169848, 12.587115257892114 55.699148109375805))"
p_pladser.131,0044,Aggersborggade,1,ja,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,Afmærket parkering,,2024-04-10T15:17:46.816,2003-11-24T00:00:00,,22521,448,,,"Erhvervspladser, nye",Reserveret til erhvervskøretøjer på gule nummerplader,,,,1a826f70-f6f1-4e56-9ffb-b88d9a9c931b,131,"MULTILINESTRING ((12.587274676961547 55.69893168563121, 12.587240472023895 55.69897812169848))"
p_pladser.132,0044,Aggersborggade,1,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2024-10-11T13:36:18.312,2003-11-24T00:00:00,,52935,448,,,,,,,,ad937c01-df89-4778-bbfd-6ace88cd04d5,132,"MULTILINESTRING ((12.587166184082607 55.69890590541765, 12.587198002572523 55.6988605414209))"
p_pladser.133,0044,Aggersborggade,9,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2021-08-25T09:58:26.195,2003-11-24T00:00:00,,22518,448,,,,,,,,ce467253-eedd-4017-89c7-74350367148b,133,"MULTILINESTRING ((12.587323670057629 55.69868663877318, 12.587510074922374 55.69844344253268, 12.587625584535491 55.69828194560247))"
p_pladser.134,0044,Aggersborggade,2,nej,Offentlig vej,Ulige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2022-03-23T10:25:32.149,2003-11-24T00:00:00,,22517,448,,,,,,,,74a5e567-bca7-4c20-904e-117b41ecd4eb,134,"MULTILINESTRING ((12.586805880282824 55.69939398439703, 12.586887873518709 55.69928539916732))"
p_pladser.135,0044,Aggersborggade,5,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2021-08-25T09:58:26.195,2003-11-24T00:00:00,,22520,448,,,,,,,,b1ad9389-4b30-493f-8dde-aa1104f5c458,135,"MULTILINESTRING ((12.587102058427162 55.69916625033901, 12.586907254572695 55.69942123231358))"
p_pladser.136,0044,Aggersborggade,5,nej,Offentlig vej,Lige husnr.,Østerbro,Blå betalingszone,Uafmærket parkering,,2022-03-23T10:26:43.7,2003-11-24T00:00:00,,22519,448,,,,,,,,a3f0b626-c0b6-499b-b294-a744c18fa9f1,136,"MULTILINESTRING ((12.58773324569298 55.698308189793195, 12.587572624821405 55.69852688113484))"
